,movie_id,genre_id
10392,583268,18
10393,583268,10749
10394,583268,35
10395,5237,27
10396,5237,9648
10397,5237,53
10398,369778,35
10399,369778,18
10400,89623,16
10401,89623,10751
10402,89623,12
10403,89623,18
10404,594174,53
10405,306966,27
10406,57361,18
10407,57361,53
10408,57361,80
10409,80767,99
10410,395883,28
10411,395883,878
10412,565719,99
10413,38153,53
10414,50674,12
10415,50674,878
10416,15318,35
10417,15318,18
10418,74336,27
10419,74336,35
10420,9465,35
10421,9465,18
10422,9465,53
10423,577889,53
10424,577889,27
10425,11489,18
10426,27324,27
10427,27324,53
10428,27324,9648
10429,695932,10749
10430,695932,18
10431,291264,35
10432,291264,18
10433,291264,9648
10434,597088,18
10435,597088,10749
10436,511819,18
10437,511819,14
10438,511819,9648
10439,382127,18
10440,140212,28
10441,140212,53
10442,332704,53
10443,332704,27
10444,10103,35
10445,10103,18
10446,84165,35
10447,84165,18
10448,84165,10749
10449,50475,80
10450,50475,53
10451,50475,28
10452,88284,18
10453,589157,18
10454,589157,28
10455,589157,80
10456,114750,35
10457,40751,18
10458,40751,28
10459,10972,27
10460,10972,9648
10461,19644,28
10462,19644,18
10463,19644,36
10464,19644,10752
10465,441889,18
10466,441889,10402
10467,18704,18
10468,18704,10749
10469,389868,18
10470,389868,16
10471,389868,27
10472,63831,18
10473,379300,53
10474,379300,14
10475,614292,18
10476,531489,53
10477,356326,27
10478,356326,53
10479,126319,16
10480,126319,35
10481,126319,18
10482,126319,10751
10483,126319,12
10484,196032,80
10485,196032,18
10486,196032,53
10487,425980,35
10488,425980,18
10489,20605,28
10490,20605,53
10491,106378,18
10492,106378,35
10493,586592,35
10494,586592,53
10495,586592,27
10496,499546,18
10497,300153,18
10498,128475,16
10499,128475,12
10500,128475,878
10501,33788,53
10502,28176,18
10503,471856,35
10504,408509,18
10505,47909,18
10506,19635,28
10507,19635,18
10508,429107,35
10509,429107,18
10510,8340,18
10511,524780,18
10512,524780,35
10513,31977,18
10514,267573,28
10515,267573,18
10516,689948,18
10517,689948,10749
10518,417974,10749
10519,752721,27
10520,752721,9648
10521,752721,53
10522,244088,18
10523,466532,878
10524,466532,18
10525,466532,10749
10526,451945,18
10527,1590,18
10528,412094,18
10529,287495,18
10530,287495,36
10531,61404,28
10532,61404,53
10533,61404,80
10534,69270,27
10535,72525,18
10536,72525,35
10537,352161,18
10538,352161,36
10539,352161,80
10540,701952,10749
10541,37557,18
10542,37557,80
10543,430214,35
10544,430214,10749
10545,430214,16
10546,430214,14
10547,11490,18
10548,11490,10749
10549,328901,18
10550,624060,35
10551,128867,16
10552,698327,10749
10553,493900,10749
10554,493900,18
10555,493900,35
10556,734115,18
10557,734115,10749
10558,421456,16
10559,421456,12
10560,597094,80
10561,597094,28
10562,597094,35
10563,597094,53
10564,12586,18
10565,12586,10749
10566,121491,53
10567,554311,14
10568,554311,27
10569,554311,18
10570,10187,35
10571,10187,18
10572,621744,18
10573,621744,10749
10574,299782,18
10575,259943,18
10576,259943,10751
10577,456086,18
10578,456086,35
10579,204260,27
10580,204260,53
10581,19829,28
10582,19829,35
10583,670328,12
10584,670328,35
10585,670328,10751
10586,343702,35
10587,343702,18
10588,517987,18
10589,517987,10749
10590,602334,35
10591,602334,18
10592,59210,18
10593,59210,10749
10594,566232,99
10595,566232,10402
10596,412013,10749
10597,412013,35
10598,332872,18
10599,332872,10749
10600,27799,18
10601,27799,35
10602,27799,10749
10603,212606,18
10604,189081,18
10605,18457,35
10606,79374,53
10607,350725,35
10608,350725,878
10609,621749,18
10610,621749,14
10611,247645,35
10612,247645,18
10613,505205,99
10614,429199,35
10615,429199,18
10616,387848,18
10617,387848,10749
10618,296918,28
10619,296918,16
10620,296918,878
10621,296918,10752
10622,698438,10749
10623,415665,18
10624,654739,28
10625,654739,18
10626,74860,27
10627,74860,10402
10628,74860,9648
10629,298036,27
10630,586048,18
10631,663451,16
10632,663451,35
10633,460070,18
10634,460070,36
10635,296130,27
10636,296130,878
10637,378348,80
10638,378348,35
10639,302528,18
10640,302528,53
10641,302528,9648
10642,151826,18
10643,505204,35
10644,505204,10751
10645,505204,14
10646,505204,80
10647,85870,18
10648,30163,35
10649,30163,80
10650,573683,16
10651,573683,14
10652,573683,10751
10653,505706,18
10654,505706,53
10655,505706,80
10656,505706,27
10657,514575,18
10658,514575,80
10659,514575,36
10660,25597,14
10661,25597,18
10662,25597,27
10663,347761,28
10664,347761,18
10665,347761,53
10666,25647,80
10667,25647,18
10668,11604,18
10669,11604,53
10670,11604,80
10671,11604,10749
10672,26693,27
10673,9740,80
10674,9740,18
10675,9740,53
10676,9740,27
10677,481891,10749
10678,481891,18
10679,320150,35
10680,320150,28
10681,320150,53
10682,39850,18
10683,39850,10749
10684,12716,12
10685,12716,18
10686,730497,18
10687,730497,10749
10688,680952,16
10689,680952,18
10690,680952,36
10691,209504,28
10692,209504,878
10693,477428,10752
10694,477428,18
10695,477428,53
10696,46934,35
10697,46934,80
10698,46934,18
10699,430988,27
10700,430988,28
10701,430988,14
10702,430988,53
10703,618228,18
10704,618228,10752
10705,618228,10749
10706,60011,18
10707,60011,36
10708,665142,10749
10709,293413,18
10710,293413,80
10711,293413,28
10712,487437,35
10713,487437,18
10714,463387,18
10715,463387,36
10716,499537,16
10717,499537,27
10718,499537,14
10719,499537,18
10720,393559,16
10721,393559,18
10722,393559,35
10723,23174,27
10724,23174,878
10725,157820,18
10726,157820,14
10727,541660,18
10728,482207,53
10729,482207,10749
10730,324325,10751
10731,324325,99
10732,314388,10749
10733,314388,18
10734,532753,18
10735,532753,35
10736,364051,18
10737,364051,36
10738,554805,28
10739,554805,10752
10740,554805,36
10741,554805,18
10742,550273,18
10743,550273,27
10744,550273,9648
10745,550273,53
10746,340357,53
10747,340357,12
10748,340357,16
10749,340357,35
10750,340357,14
10751,340357,878
10752,468219,35
10753,468219,28
10754,468219,18
10755,518963,80
10756,518963,28
10757,684684,27
10758,684684,12
10759,684684,14
10760,32084,18
10761,32084,10752
10762,570488,12
10763,570488,18
10764,570488,10751
10765,348657,18
10766,348657,53
10767,348657,35
10768,336265,28
10769,336265,27
10770,336265,878
10771,139651,35
10772,139651,18
10773,33431,10749
10774,33431,18
10775,33431,53
10776,603921,10749
10777,544415,18
10778,91088,16
10779,91088,53
10780,91088,18
10781,576017,99
10782,576017,10752
10783,433503,18
10784,433503,35
10785,2093,28
10786,2093,27
10787,2093,53
10788,387847,10749
10789,394170,28
10790,394170,18
10791,320006,35
10792,320006,18
10793,568490,36
10794,568490,18
10795,568490,28
10796,491473,18
10797,491473,10749
10798,94196,10751
10799,94196,16
10800,259453,28
10801,259453,53
10802,259453,10752
10803,218726,16
10804,218726,12
10805,218726,10751
10806,348689,18
10807,348689,36
10808,348689,28
10809,702454,10749
10810,723355,10749
10811,673737,10751
10812,673737,18
10813,439466,18
10814,128884,16
10815,128884,35
10816,10484,35
10817,267970,16
10818,267970,18
10819,267970,36
10820,540709,18
10821,259963,18
10822,514684,35
10823,514684,80
10824,514684,28
10825,514684,53
10826,59490,99
10827,40254,27
10828,11297,35
10829,11297,18
10830,11297,878
10831,11297,53
10832,504903,18
10833,504903,10749
10834,209764,28
10835,209764,53
10836,209764,80
10837,446841,53
10838,446841,18
10839,316000,18
10840,316000,10402
10841,316000,36
10842,27989,35
10843,27989,10749
10844,704876,10749
10845,17082,28
10846,17082,53
10847,382217,10749
10848,382217,14
10849,382217,18
10850,380620,80
10851,380620,18
10852,380620,27
10853,380620,9648
10854,380620,53
10855,374465,18
10856,519187,18
10857,519187,10752
10858,248507,35
10859,59883,12
10860,59883,28
10861,59883,14
10862,597233,878
10863,597233,18
10864,597233,28
10865,597233,10749
10866,315439,18
10867,315439,36
10868,711978,10749
10869,292014,14
10870,292014,10751
10871,292014,16
10872,292014,12
10873,545963,16
10874,545963,35
10875,545963,10751
10876,77175,28
10877,77175,80
10878,77175,53
10879,77175,35
10880,220176,18
10881,220176,36
10882,637395,35
10883,637395,16
10884,637395,10751
10885,352157,18
10886,358651,16
10887,358651,10751
10888,358651,14
10889,358651,12
10890,4180,35
10891,648467,53
10892,34800,28
10893,34800,35
10894,34800,18
10895,311054,18
10896,311054,16
10897,311054,35
10898,311054,9648
10899,321303,10752
10900,321303,18
10901,286521,18
10902,10739,35
10903,10739,10749
10904,470524,18
10905,470524,35
10906,515911,18
10907,515911,10749
10908,240745,18
10909,109453,18
10910,434773,18
10911,65137,28
10912,65137,35
10913,65137,10751
10914,96714,18
10915,96714,36
10916,377823,28
10917,377823,18
10918,377823,35
10919,348748,53
10920,348748,28
10921,348748,35
10922,348748,9648
10923,50090,18
10924,50090,28
10925,254672,14
10926,254672,28
10927,254672,27
10928,8938,35
10929,8938,18
10930,8938,14
10931,240566,10402
10932,240566,878
10933,240566,28
10934,240566,18
10935,240566,80
10936,656956,18
10937,656956,10749
10938,336222,18
10939,525183,35
10940,525183,18
10941,465595,10749
10942,465595,18
10943,679989,35
10944,62439,35
10945,62439,18
10946,577028,9648
10947,577028,53
10948,582895,18
10949,582895,80
10950,582895,53
10951,52663,35
10952,501590,18
10953,734353,27
10954,216580,28
10955,216580,18
10956,216580,27
10957,216580,53
10958,322125,18
10959,322125,53
10960,33563,35
10961,33563,10749
10962,559638,10749
10963,517285,53
10964,517285,27
10965,364137,18
10966,364137,35
10967,487850,18
10968,487850,10749
10969,337677,35
10970,426264,35
10971,426264,18
10972,2882,10749
10973,2882,18
10974,573787,18
10975,230266,18
10976,32242,9648
10977,32242,27
10978,32242,53
10979,39767,35
10980,254905,18
10981,283127,27
10982,283127,28
10983,313108,18
10984,660334,18
10985,748852,18
10986,615684,35
10987,615684,18
10988,72933,10749
10989,72933,18
10990,638965,35
10991,638965,14
10992,571419,18
10993,571419,10752
10994,571419,28
10995,324289,10749
10996,324289,18
10997,27337,35
10998,27337,10402
10999,519106,35
11000,519106,18
11001,519106,10749
11002,519106,80
11003,38425,28
11004,38425,12
11005,38425,35
11006,38425,80
11007,38425,53
11008,436334,18
11009,436334,36
11010,436334,10402
11011,305455,35
11012,538227,14
11013,538227,35
11014,538227,27
11015,26935,18
11016,26935,10749
11017,12555,35
11018,731950,18
11019,731950,10749
11020,308409,18
11021,308409,10751
11022,724109,10749
11023,340746,53
11024,340746,80
11025,340746,18
11026,189715,18
11027,189715,10749
11028,524288,99
11029,581475,18
11030,602302,9648
11031,602302,53
11032,356199,99
11033,356199,10402
11034,413778,35
11035,577340,28
11036,577340,35
11037,577340,53
11038,401294,878
11039,828769,18
11040,712178,18
11041,118624,878
11042,118624,14
11043,118624,18
11044,12580,28
11045,12580,18
11046,12580,14
11047,287649,53
11048,287649,18
11049,287649,10749
11050,204668,12
11051,38015,80
11052,38015,35
11053,650498,16
11054,650498,18
11055,288418,10749
11056,288418,18
11057,222230,12
11058,222230,10749
11059,714011,18
11060,132342,18
11061,132342,36
11062,56591,99
11063,35691,18
11064,35691,10751
11065,725405,18
11066,725405,10749
11067,517065,18
11068,517065,35
11069,68833,18
11070,610120,10402
11071,507411,16
11072,507411,14
11073,507411,18
11074,718343,18
11075,718343,10749
11076,262958,36
11077,262958,18
11078,493899,18
11079,140380,18
11080,140380,53
11081,504891,10749
11082,437081,10752
11083,437081,18
11084,437081,36
11085,437081,28
11086,653594,18
11087,116488,35
11088,116488,10749
11089,25648,10749
11090,25648,18
11091,25648,9648
11092,163754,16
11093,354275,18
11094,354275,10749
11095,618214,18
11096,246127,18
11097,73414,28
11098,73414,35
11099,186935,80
11100,186935,18
11101,186935,10749
11102,346470,18
11103,346470,10749
11104,346470,35
11105,392011,99
11106,21028,18
11107,21028,35
11108,21028,10749
11109,613486,18
11110,783740,14
11111,783740,10749
11112,783740,12
11113,783740,18
11114,601493,28
11115,601493,18
11116,601493,36
11117,80440,18
11118,366901,18
11119,366901,10749
11120,366901,53
11121,540291,27
11122,10542,35
11123,10542,27
11124,573791,36
11125,573791,28
11126,573791,10752
11127,543915,53
11128,543915,9648
11129,543915,27
11130,500915,27
11131,45098,18
11132,45098,10749
11133,319340,35
11134,24166,18
11135,24166,10749
11136,291290,53
11137,291290,18
11138,245844,18
11139,695576,37
11140,430916,53
11141,430916,18
11142,373349,99
11143,587609,36
11144,587609,18
11145,547009,35
11146,15534,35
11147,15534,18
11148,15534,10749
11149,428605,18
11150,428605,10749
11151,502143,35
11152,373200,35
11153,373200,9648
11154,373200,28
11155,1416,53
11156,1416,18
11157,520358,18
11158,543633,35
11159,481760,16
11160,481760,12
11161,481760,28
11162,180272,16
11163,180272,35
11164,180272,10751
11165,14484,18
11166,14484,10749
11167,849786,18
11168,548544,18
11169,242033,53
11170,242033,27
11171,242033,9648
11172,271715,35
11173,271715,10402
11174,271715,10749
11175,283698,18
11176,125157,18
11177,125157,10749
11178,502897,10402
11179,502897,18
11180,482706,18
11181,482325,27
11182,30043,10749
11183,30043,18
11184,357458,35
11185,357458,10749
11186,517731,18
11187,32612,27
11188,32612,53
11189,11447,18
11190,516525,35
11191,386720,10749
11192,731738,28
11193,731738,35
11194,64854,27
11195,64854,53
11196,491037,878
11197,491037,53
11198,491037,18
11199,826945,18
11200,18773,27
11201,18773,9648
11202,18773,53
11203,329712,18
11204,695089,12
11205,695089,18
11206,695089,10752
11207,512954,18
11208,512954,28
11209,512954,10752
11210,659290,18
11211,436053,14
11212,767479,35
11213,9799,28
11214,9799,80
11215,9799,53
11216,267999,18
11217,471413,10749
11218,471413,18
11219,511138,35
11220,511138,16
11221,381002,28
11222,381002,35
11223,177221,18
11224,177221,27
11225,728054,35
11226,728054,27
11227,261860,99
11228,670343,18
11229,490176,53
11230,534171,18
11231,534171,10749
11232,600348,878
11233,600348,53
11234,324671,18
11235,324671,36
11236,324671,53
11237,661935,18
11238,661935,10749
11239,614017,27
11240,614017,9648
11241,795815,18
11242,795815,10749
11243,795815,14
11244,708981,18
11245,708981,10749
11246,54330,35
11247,54330,10751
11248,280019,28
11249,280019,80
11250,280019,53
11251,500168,35
11252,500168,10749
11253,500168,36
11254,559700,28
11255,559700,80
11256,42324,28
11257,42324,35
11258,42324,18
11259,49087,18
11260,49087,53
11261,49087,80
11262,49087,9648
11263,716819,27
11264,716819,28
11265,50727,10749
11266,50727,18
11267,50727,36
11268,50727,35
11269,393277,28
11270,393277,12
11271,393277,18
11272,172847,18
11273,172847,53
11274,419116,18
11275,419116,10749
11276,384127,18
11277,384127,10749
11278,495979,10749
11279,852485,53
11280,48015,27
11281,48015,28
11282,493106,10402
11283,493106,99
11284,431937,10749
11285,431937,18
11286,431937,35
11287,776660,16
11288,776660,14
11289,53915,35
11290,53915,18
11291,747358,18
11292,567629,18
11293,567629,36
11294,567629,10752
11295,418588,878
11296,418588,27
11297,531368,28
11298,531368,80
11299,531368,53
11300,506600,53
11301,506600,27
11302,446130,18
11303,446130,35
11304,572197,35
11305,572197,28
11306,572197,14
11307,14258,16
11308,14258,878
11309,732203,16
11310,732203,28
11311,732203,35
11312,12509,18
11313,12509,10749
11314,44514,12
11315,44514,16
11316,527534,53
11317,527534,18
11318,527534,80
11319,16923,14
11320,16923,28
11321,16923,12
11322,652783,80
11323,652783,18
11324,44381,12
11325,44381,10751
11326,482040,18
11327,482040,10749
11328,613319,35
11329,573150,18
11330,573150,53
11331,441542,28
11332,441542,35
11333,493141,18
11334,493141,35
11335,493141,80
11336,53514,10749
11337,53514,35
11338,265226,18
11339,434724,80
11340,434724,28
11341,309028,18
11342,407389,27
11343,407389,53
11344,532645,27
11345,532645,53
11346,528549,10749
11347,746135,53
11348,746135,27
11349,362154,53
11350,362154,80
11351,362154,28
11352,362154,18
11353,32173,27
11354,35172,9648
11355,35172,18
11356,567714,18
11357,267466,53
11358,267466,10749
11359,854359,18
11360,544986,27
11361,18302,18
11362,18302,36
11363,315872,18
11364,314402,80
11365,314402,18
11366,55758,53
11367,55758,80
11368,55758,28
11369,365805,53
11370,365805,28
11371,365805,27
11372,287493,35
11373,287493,18
11374,549590,53
11375,549590,9648
11376,25205,18
11377,25205,35
11378,786110,27
11379,786110,53
11380,226208,10402
11381,226208,10749
11382,510258,99
11383,229304,18
11384,605734,35
11385,605734,10749
11386,608658,99
11387,264273,53
11388,264273,28
11389,591322,18
11390,300839,53
11391,300839,18
11392,21797,27
11393,21797,9648
11394,608232,18
11395,606906,28
11396,606906,53
11397,606906,10752
11398,405458,16
11399,405458,10751
11400,461846,10749
11401,461846,18
11402,719128,10749
11403,408299,18
11404,502422,35
11405,502422,18
11406,573650,35
11407,573650,18
11408,619433,10749
11409,609189,80
11410,609189,53
11411,609189,18
11412,609189,9648
11413,653127,10749
11414,97605,878
11415,97605,53
11416,323966,28
11417,323966,80
11418,63498,16
11419,63498,10402
11420,63498,10749
11421,18426,18
11422,18426,10749
11423,18426,28
11424,419329,10749
11425,497803,18
11426,877657,99
11427,604362,28
11428,604362,35
11429,84201,18
11430,365717,35
11431,430446,18
11432,284063,35
11433,284063,53
11434,284063,27
11435,284063,10749
11436,9533,27
11437,414420,10749
11438,283726,18
11439,700267,10749
11440,566221,99
11441,45043,18
11442,521049,10749
11443,521049,35
11444,521049,18
11445,14763,28
11446,561318,99
11447,347946,27
11448,382170,18
11449,180314,99
11450,582887,18
11451,582887,10749
11452,582887,35
11453,255882,18
11454,32170,27
11455,440374,18
11456,440374,53
11457,37030,28
11458,37030,35
11459,452016,35
11460,452016,18
11461,377101,80
11462,377101,53
11463,377101,10749
11464,539685,18
11465,539685,9648
11466,539685,53
11467,17593,28
11468,17593,18
11469,427175,18
11470,427175,10749
11471,427175,10751
11472,504321,18
11473,610321,9648
11474,20617,18
11475,20617,36
11476,20617,53
11477,259233,27
11478,47821,18
11479,509467,53
11480,39907,28
11481,39907,36
11482,39907,10752
11483,38867,18
11484,38867,10749
11485,547090,12
11486,547090,18
11487,75931,9648
11488,589978,18
11489,589978,10751
11490,589978,35
11491,732656,18
11492,732656,10749
11493,376252,10749
11494,376252,35
11495,638220,10751
11496,638220,16
11497,638220,35
11498,638220,14
11499,385722,10751
11500,385722,16
11501,266058,18
11502,553646,99
11503,474944,10752
11504,474944,18
11505,44065,99
11506,331251,35
11507,331251,18
11508,630217,18
11509,630217,14
11510,630217,35
11511,24822,80
11512,24822,53
11513,101998,18
11514,376858,10749
11515,484436,53
11516,484436,18
11517,484436,27
11518,72066,80
11519,72066,53
11520,72066,18
11521,55765,28
11522,55765,12
11523,55765,80
11524,55765,18
11525,412452,28
11526,564704,28
11527,564704,53
11528,564704,80
11529,242458,18
11530,489170,18
11531,662401,18
11532,209350,35
11533,209350,18
11534,53267,18
11535,541577,99
11536,56616,18
11537,416574,18
11538,416574,36
11539,720042,18
11540,720042,10749
11541,726876,10752
11542,40452,18
11543,277710,18
11544,277710,53
11545,103750,18
11546,62569,18
11547,62569,10749
11548,554779,18
11549,554779,10752
11550,478187,80
11551,478187,28
11552,418235,35
11553,418235,18
11554,606149,16
11555,606149,10751
11556,332706,53
11557,332706,18
11558,69161,28
11559,69161,10752
11560,69161,18
11561,59423,18
11562,46028,35
11563,383045,9648
11564,383045,53
11565,11847,28
11566,11847,35
11567,11847,53
11568,331592,18
11569,331592,53
11570,331592,878
11571,108972,9648
11572,108972,53
11573,137517,10749
11574,137517,35
11575,605278,80
11576,605278,18
11577,490033,18
11578,490033,80
11579,719457,10749
11580,300433,53
11581,300433,28
11582,300433,80
11583,574097,80
11584,482600,10749
11585,482600,18
11586,575089,18
11587,575089,36
11588,52586,35
11589,688301,18
11590,688301,10752
11591,544627,80
11592,544627,18
11593,62436,27
11594,531033,10402
11595,531033,18
11596,43200,35
11597,43200,18
11598,656268,18
11599,656268,10749
11600,544052,16
11601,544052,10751
11602,544052,35
11603,765123,35
11604,765123,80
11605,765123,53
11606,214087,18
11607,543526,16
11608,543526,53
11609,606865,18
11610,133601,53
11611,92645,14
11612,51393,9648
11613,31850,80
11614,31850,18
11615,704630,35
11616,704630,27
11617,704630,878
11618,797457,18
11619,797457,53
11620,700211,10749
11621,721622,18
11622,721622,10749
11623,521669,99
11624,712150,35
11625,505292,10749
11626,14757,18
11627,645541,878
11628,418472,18
11629,728113,80
11630,728113,18
11631,728113,10749
11632,728113,10770
11633,588064,53
11634,588064,10749
11635,588064,9648
11636,588064,27
11637,106631,16
11638,106631,12
11639,106631,35
11640,106631,10751
11641,106631,14
11642,81857,18
11643,537651,18
11644,24159,35
11645,24159,18
11646,36592,35
11647,36592,10402
11648,306482,53
11649,306482,18
11650,754800,18
11651,584242,18
11652,624484,18
11653,624484,35
11654,360551,9648
11655,360551,53
11656,119360,18
11657,2777,18
11658,524124,28
11659,524124,37
11660,700548,10749
11661,41401,18
11662,41401,27
11663,41401,53
11664,41401,9648
11665,414792,99
11666,24164,18
11667,24164,36
11668,568320,80
11669,568320,28
11670,45035,18
11671,45035,36
11672,45035,53
11673,14573,878
11674,14573,28
11675,14573,18
11676,14573,53
11677,537880,18
11678,537880,36
11679,292777,9648
11680,292777,53
11681,292777,18
11682,292777,10749
11683,573641,878
11684,573641,12
11685,696026,18
11686,696026,10749
11687,412869,10751
11688,412869,16
11689,412869,12
11690,412869,35
11691,412869,14
11692,507773,18
11693,507773,53
11694,489928,18
11695,489928,10402
11696,489928,36
11697,570511,18
11698,570511,35
11699,596974,10749
11700,493483,18
11701,456529,27
11702,456529,9648
11703,456529,53
11704,634244,12
11705,634244,14
11706,634244,28
11707,651793,28
11708,572521,18
11709,19947,16
11710,19947,12
11711,19947,10751
11712,23132,53
11713,23132,28
11714,23132,18
11715,378106,12
11716,378106,16
11717,378106,28
11718,41531,10749
11719,41531,18
11720,590978,99
11721,590978,10402
11722,418109,80
11723,418109,18
11724,656274,99
11725,762079,27
11726,762079,53
11727,387810,18
11728,387810,10749
11729,512239,80
11730,512239,53
11731,398221,18
11732,398221,10749
11733,18422,35
11734,18422,18
11735,18422,10749
11736,729648,37
11737,743814,10749
11738,793937,10751
11739,793937,12
11740,104176,53
11741,104176,18
11742,682908,10749
11743,586969,10749
11744,586969,18
11745,565718,99
11746,565718,10402
11747,511619,36
11748,511619,10752
11749,511619,18
11750,444689,18
11751,444689,27
11752,444689,53
11753,539056,35
11754,746781,27
11755,746781,9648
11756,269340,28
11757,269340,36
11758,129850,28
11759,129850,9648
11760,582897,35
11761,582897,18
11762,345937,10749
11763,345937,35
11764,345937,878
11765,5259,35
11766,5259,18
11767,582943,18
11768,582943,53
11769,582943,36
11770,433084,99
11771,28520,18
11772,28520,53
11773,28520,10749
11774,584253,18
11775,180900,53
11776,180900,80
11777,285549,14
11778,285549,27
11779,55208,28
11780,55208,53
11781,55208,10749
11782,368189,10749
11783,401732,53
11784,401732,27
11785,58058,18
11786,450636,18
11787,450636,10749
11788,630288,27
11789,435821,18
11790,435821,80
11791,668013,18
11792,628053,18
11793,628053,10749
11794,38963,35
11795,38963,28
11796,38963,80
11797,578844,10749
11798,602661,80
11799,602661,28
11800,602661,18
11801,602661,36
11802,602661,53
11803,853696,18
11804,853696,10749
11805,720395,27
11806,720395,53
11807,257331,10751
11808,257331,18
11809,257331,10749
11810,792237,10749
11811,716263,18
11812,716263,10749
11813,32159,28
11814,32159,80
11815,548352,18
11816,548352,35
11817,133336,10749
11818,133336,35
11819,16606,28
11820,16606,35
11821,537476,27
11822,537476,9648
11823,537476,18
11824,575754,80
11825,575754,28
11826,575754,53
11827,575754,9648
11828,449848,10749
11829,449848,35
11830,449848,18
11831,574396,18
11832,574396,80
11833,370984,35
11834,483742,18
11835,483742,10749
11836,103753,18
11837,502436,18
11838,502436,10749
11839,305143,35
11840,305143,16
11841,482059,10749
11842,482059,18
11843,180651,28
11844,180651,18
11845,621729,99
11846,446173,99
11847,230726,18
11848,494612,16
11849,775978,18
11850,717915,10749
11851,717915,18
11852,571687,18
11853,214135,18
11854,214135,53
11855,582309,18
11856,590593,27
11857,590593,53
11858,339934,99
11859,16882,27
11860,16882,9648
11861,549935,27
11862,549935,9648
11863,549935,53
11864,571787,35
11865,776511,18
11866,97872,28
11867,97872,53
11868,770903,18
11869,770903,10749
11870,537552,18
11871,520789,99
11872,520789,36
11873,520789,80
11874,585744,18
11875,541340,80
11876,541340,18
11877,541340,878
11878,54225,10749
11879,54225,18
11880,315509,80
11881,315509,28
11882,339342,27
11883,552504,35
11884,552504,18
11885,552504,27
11886,552504,10749
11887,606740,18
11888,606740,80
11889,308610,10749
11890,582886,35
11891,397469,18
11892,510243,99
11893,596870,18
11894,73700,18
11895,73700,10402
11896,481840,18
11897,481840,10749
11898,401133,53
11899,401133,18
11900,64882,10751
11901,64882,18
11902,64882,35
11903,64882,10749
11904,447759,35
11905,447759,18
11906,447759,10749
11907,662880,18
11908,674865,18
11909,491854,28
11910,491854,878
11911,491854,18
11912,386861,10749
11913,386861,53
11914,542968,35
11915,522655,53
11916,522655,27
11917,629792,10749
11918,375946,18
11919,375946,28
11920,375946,53
11921,80560,18
11922,80560,80
11923,554137,18
11924,554137,36
11925,18384,35
11926,18384,10751
11927,684139,27
11928,669363,18
11929,504148,28
11930,359344,9648
11931,359344,18
11932,359344,53
11933,755594,35
11934,755594,14
11935,390930,18
11936,390930,14
11937,399056,9648
11938,399056,18
11939,399056,36
11940,653131,35
11941,722603,878
11942,722603,27
11943,722603,28
11944,698818,10749
11945,671040,18
11946,539136,18
11947,539136,10749
11948,403588,10749
11949,742360,18
11950,21781,53
11951,21781,27
11952,475928,53
11953,475928,18
11954,475928,9648
11955,378483,35
11956,378483,18
11957,446171,14
11958,446171,35
11959,146371,28
11960,146371,18
11961,330348,18
11962,625248,53
11963,625248,80
11964,625248,18
11965,427395,14
11966,427395,36
11967,482036,10749
11968,482036,18
11969,731249,16
11970,731249,35
11971,731249,18
11972,731249,10751
11973,20220,14
11974,20220,35
11975,20220,12
11976,413391,35
11977,618375,99
11978,551608,27
11979,551608,9648
11980,551608,53
11981,549432,53
11982,549432,14
11983,95453,18
11984,116303,35
11985,116303,18
11986,121818,18
11987,409282,18
11988,409282,53
11989,409282,10749
11990,534011,53
11991,325373,18
11992,325373,10749
11993,672699,99
11994,435097,27
11995,676838,35
11996,281298,28
11997,435603,18
11998,19757,878
11999,653579,99
12000,74585,18
12001,74585,10749
12002,465597,10749
12003,41186,10749
12004,532267,28
12005,532267,35
12006,532267,80
12007,188183,35
12008,188183,10749
12009,574954,18
12010,518682,35
12011,518682,10749
12012,49283,28
12013,49283,18
12014,32158,14
12015,32158,10749
12016,31166,53
12017,15457,18
12018,566038,18
12019,566038,878
12020,853315,18
12021,853315,10749
12022,442845,80
12023,442845,28
12024,442845,18
12025,49255,99
12026,518240,27
12027,518240,53
12028,496466,27
12029,496466,9648
12030,496466,53
12031,274817,18
12032,274817,35
12033,398222,18
12034,585590,35
12035,609919,18
12036,609919,53
12037,609919,35
12038,609919,28
12039,609919,14
12040,609919,27
12041,402910,18
12042,352364,53
12043,586351,18
12044,586351,10751
12045,207052,18
12046,207052,35
12047,207052,28
12048,653578,99
12049,147655,28
12050,147655,18
12051,147655,53
12052,42699,27
12053,42699,878
12054,918930,12
12055,918930,16
12056,918930,14
12057,41441,28
12058,41441,18
12059,41441,10749
12060,60192,18
12061,60192,10749
12062,399783,10749
12063,445065,99
12064,445065,10402
12065,444428,10749
12066,444428,18
12067,64222,18
12068,64222,10749
12069,488621,53
12070,425218,16
12071,425218,10751
12072,616558,53
12073,616558,18
12074,616558,36
12075,254781,35
12076,75432,10749
12077,75432,18
12078,68252,53
12079,68252,878
12080,68252,28
12081,490794,99
12082,735919,35
12083,735919,28
12084,735919,18
12085,735919,80
12086,438623,18
12087,438623,35
12088,137193,16
12089,336055,53
12090,50560,28
12091,50560,80
12092,338942,18
12093,338942,10752
12094,72443,18
12095,72443,10749
12096,734104,18
12097,734104,10749
12098,316784,53
12099,316784,878
